deathRate,medIncome,popEst2015,povertyPercent,studyPerCap,MedianAge,AvgHouseholdSize,PercentMarried,PctHS25_Over,PctUnemployed16_Over,PctPrivateCoverage,BirthRate,region
161,50728,66050,12.6,0,39,2.71,55.9,31.7,8.1,69.1,5.74156506,South
170.6,34312,12965,29.5,0,40.7,3.32,45.9,41.8,13.8,56.4,3.861652116,South
168.8,50154,286956,17.9,477.4251105,34.3,2.55,41.1,25.5,9.7,63.8,5.771170399,South
220.6,45933,11368,18.8,0,23.3,3.24,46.8,27,16.5,80.6,11.7201426,South
203.9,34830,24922,21.1,0,40.3,0.0249,46.9,39.7,10,49.3,4.430147059,South
161.9,31487,123912,37.8,500.3550907,26.5,2.55,29.9,21.8,9.2,67.1,3.333416627,South
175.4,45567,57673,17.5,0,40.7,2.74,59,33.4,7.7,66.2,6.894123171,South
192,41256,156993,25.2,6.369710751,30.3,2.54,43.6,25.5,7.3,74,4.40533728,South
159.7,51175,91663,13.6,0,39,2.64,54.6,32.1,7.8,69.5,5.183501765,South
211.9,30675,10458,31.4,0,39.5,2.49,34.8,35.3,13.2,54.7,3.731942215,South
214.8,28518,19105,32.1,52.34231876,37.5,2.24,29.7,30.9,16.9,59.1,2.800074669,South
164.7,58833,353089,14.2,135.9430625,37.8,2.46,49.8,21.3,8.5,74.3,5.111191026,South
190.3,32977,20028,25.6,0,42.2,2.42,44.4,42,11.4,60.1,4.656703487,South
189.8,37707,30168,20.2,0,44.1,2.34,57.6,34.5,9.9,64.9,4.196551198,South
192.7,36536,94725,22,105.56875170000001,38.8,2.72,52.7,31.9,8.4,59.4,6.094222054,South
205.1,42943,415395,19.6,209.4392085,37,2.62,44.8,32.8,9.8,62.4,5.219663305,South
187,34733,21673,25.3,0,41.1,2.62,45.8,44.7,20.7,52.4,6.012145749,South
176.2,26580,10696,35.1,0,39.3,2.73,28.9,33.3,18,48.1,4.138851802,South
189.8,43054,226519,22.5,26.48784429,35.2,2.47,39.5,26,8.8,63.5,5.64778925,South
184.9,45082,119565,15,8.36365157,39.5,2.55,51.4,31,9.9,65.8,4.808108498,South
230.7,27403,9652,46.9,0,36.3,2.7,27.8,38.6,11.2,48.9,4.552845528,South
178,31933,20864,25,0,42.4,2.51,43.8,42.2,13.8,58,6.291165115,South
183.3,31844,33046,26.4,30.26084851,31.3,2.44,39.8,33.9,10.2,67.3,6.44886666,South
181.2,36939,22696,20.4,0,42.8,2.49,53.1,35.6,10.3,59.6,5.698860228,South
212.3,35585,59660,20.9,0,34.8,0.0259,44.1,31.4,11.1,59.7,6.285355123,South
183,50571,87074,14.3,689.0690677,39.8,2.62,55.6,35.5,8.4,69.7,4.899005125,South
154.8,69432,208713,9.6,158.111857,37.9,2.66,57.4,21.4,5.5,80.5,4.49704142,South
216.2,25413,13103,38.1,0,36.7,2.61,29,40.5,16.8,46.5,1.921422426,South
197.4,39999,80862,22.5,0,40.9,2.49,47,36.3,13.8,59.9,4.578696343,South
200.5,36779,40844,21.3,24.48340025,42.8,2.48,50.2,34.4,9,61.1,5.462418119,South
179,46892,203976,18,14.70761266,31.9,2.75,42.1,30.5,7.6,71.8,5.461320085,South
231.3,37245,65294,23.5,30.63068582,42.4,2.54,51,36.5,11.4,62.4,5.931679153,South
212.2,41321,16804,18.5,0,40.9,2.75,52.4,46.1,20,59.8,6.039551042,West
221.7,24035,11059,33.7,0,40.2,2.86,33.2,41.3,20.8,41.2,4.996127033,South
203.4,35528,23877,20.1,0,43.9,2.53,52.7,33.7,9.6,58.8,5.871779509,South
203.3,68387,5702,9.9,0,36.8,3.59,40.6,37,2.1,69.1,4.391052196,West
167.5,75200,298695,10,565.7945396,32.5,2.77,47.7,24.1,6.7,69.5,5.994293642,West
218.8,45808,17946,23.8,0,26.7,3.86,39,43.6,17.6,35.2,9.156279962,West
191.9,41123,115620,20.5,51.89413596,39.1,2.52,48.2,31.8,12.3,65,4.524919585,South
216.6,51082,4997,17.5,0,29.7,3.56,40.7,38.1,12.5,36.8,11.80124224,West
177.2,67801,99631,9.5,270.99999,30.4,2.69,49.7,23.4,7.9,75,7.382577604,West
126.3,67260,2534,9.8,0,45.5,2.12,55.3,27.7,3,60.4,5.37428023,West
166.3,80835,32756,7.9,0,37,2.62,48.7,21.1,5.2,75.3,5.601633278,West
168.1,62532,58059,11.5,0,40.5,2.57,51,33.1,9.4,60.7,5.680094387,West
205,57776,13709,12.4,0,38.7,2.55,48.1,32.8,7.9,64.7,4.936667749,West
181.9,67972,13889,8.3,0,32.4,2.98,52.4,27.3,6.3,58.4,6.768558952,West
184.3,73981,101095,10.7,0,34.6,3.03,52.3,31.6,9.8,63.3,4.854021136,West
277.6,47160,9846,26.1,0,27.8,3.26,35.9,41.3,16.5,35.8,11.35038134,West
256.9,75682,9687,11.5,103.2311345,33.9,3.28,46.7,36.8,9.3,64.1,10.6333527,West
208.5,34116,34123,21.3,0,43,2.44,43.9,38.4,8.9,57.7,4.40907905,South
199.3,65192,7752,23.2,0,26.1,3.97,37.2,43.6,21.9,33.4,12.39291833,West
150.1,65765,8863,8.6,0,38.9,2.49,51.2,22.1,3.8,68.1,3.141875307,West
184.3,59641,6839,13.8,0,35.8,3.11,54,33.2,9.4,56.1,7.23729993,West
191.4,73998,9362,9.9,0,36.6,3.1,46.5,27.2,10.7,64.4,5.470675209,West
206.6,36708,5533,25.7,0,35,2.81,37.8,40.1,18.2,32,6.744604317,West
142.1,32366,71474,33.1,307.8042365,33.4,3.67,34.8,33.4,18.2,31.5,6.518302323,West
154.6,45025,126427,18.7,0,40,2.42,50.4,23.4,8.7,64.7,5.457360828,West
119.8,48653,139097,21.3,50.32459363,30.8,0.027,41.2,21.3,8.8,61.1,5.030073987,West
163.3,37677,53159,24.4,0,48.6,2.5,50.9,30,12.8,52,6.179351922,West
174,46046,37666,20,0,32,3.02,45.7,32.9,14.1,55.7,9.188988095,West
191.2,38013,25859,18.6,0,45.4,2.28,62.1,36.4,7.9,66.3,4.687789513,South
161.2,59416,9529,10.3,0,33,2.78,49.6,37.5,10,69.6,7.95730228,West
126.1,32533,20152,22.8,0,54.8,2.14,54.1,36.6,11.2,50.3,4.686489981,West
146.6,53929,4167947,17.1,177.5454438,35.6,2.75,47.1,23,7.7,63.1,5.392191187,West
196.6,37704,204737,20.8,161.182395,49.2,2.43,49.5,35.7,13.2,50.5,4.575797025,West
146.8,35457,108277,28.5,0,35.7,3.08,45,29.5,19.8,40.1,7.96636424,West
155.5,45871,1010025,18.7,202.9652731,38,2.49,44.9,22.8,10,61,5.501557741,West
133.5,49876,406584,17.6,19.67613089,37.6,2.87,49.9,30.1,10.6,61.6,5.719536436,West
132.8,37465,46461,23.6,0,36.5,3.04,53.1,25.3,11.3,49.5,6.643259725,West
156.6,44145,222255,15.6,112.4834087,51.3,2.3,53.5,25.6,10,59.7,4.975284763,West
126.8,39700,204275,22.6,44.0582548,33.8,2.77,55.7,25,13.1,51.6,6.284513403,West
182.4,38878,69838,22.1,243.4204874,38.9,2.52,44.6,29.7,12.9,57.3,4.631760644,South
205.4,33644,20049,23.8,0,39.7,2.53,42.7,41.8,11,53.1,4.650635209,South
178.6,42830,309199,17.6,171.4106449,43,2.43,50.1,32.4,8.7,58.8,4.420790925,South
179.1,37715,27824,24.5,35.94019551,36.5,2.85,44.2,36.9,11.9,49.6,6.543128895,South
219.4,45411,63603,17.4,157.2252881,41.3,2.58,50.1,34.8,10.5,64.3,6.021818182,South
167.3,44854,85842,19.7,139.7917104,41.6,2.7,47.1,34,9.9,61.1,4.939375314,South
202.6,38268,66623,21.1,15.00983144,40.9,2.54,46.5,35.4,10.7,58.9,3.899127061,South
247.3,31510,17896,27.8,3911.488601,40.1,2.63,34.5,39.8,14.9,53.4,6.288258208,South
166.8,54098,281833,13.8,39.03020583,38.5,2.54,52,28,7.5,70.4,5.524669383,South
159.8,38694,9706,24.6,0,51.9,2.15,49.7,30.2,14.3,61.6,6.423357664,South
193.6,32283,31747,30.1,0,39.5,2.67,39.7,39.1,13.9,47.1,8.279819647,South
231.1,31170,27494,31.4,0,39.4,2.5,38.6,41,15.5,49.8,6.399574544,South
185.1,42000,38012,19.4,0,40.9,2.55,45.6,34.9,10.2,63.4,5.557586837,South
172.9,39548,75713,17.5,673.5963441,44.3,2.43,53.8,31.8,10.4,63.5,6.598098195,South
194.1,31382,89208,30.8,44.83902789,38.7,2.63,38.1,34.8,12.8,52,6.172501823,South
165.3,41375,121691,19.5,295.8312447,35.4,2.53,46.9,32,9.2,67.6,4.192927752,South
184.8,49782,407051,16.1,191.62218,32.7,2.53,38.7,22.5,9.4,69.5,4.618133504,South
160.1,42286,20053,20.6,0,41.2,2.78,47.5,39.2,9,54.7,3.467781604,South
181.6,44050,297302,17.7,531.4461389,38.2,2.58,49.2,29.8,8.9,62.6,5.772383445,South
185.2,37906,107480,23.2,55.82433941,35.8,0.026,45,29.2,12.4,59,6.42352298,South
207.1,37501,27777,19.6,288.0080642,43.5,2.37,45.4,37.8,12.3,58.3,5.461302311,South
224.8,29609,32535,28.3,0,41,2.64,37.2,40.3,11.6,51.8,3.907462265,South
185.8,54196,251195,14.6,47.77165151,37.9,2.61,53.6,27.8,8.9,71,5.197966517,South
158.3,50896,2733,10.8,0,41.8,2.24,61.6,37.1,1.9,77.9,10.62992126,Midwest
161.7,49583,18372,15.1,0,39,2.31,55.7,33.3,2.9,69.8,6.529752501,Midwest
170,34326,3423,34.8,0,29.4,3.24,41,28.8,14.7,36.6,5.882352941,Midwest
145,47987,6985,15.2,0,42.9,2.23,50,37.5,0.9,80.7,11.87558907,Midwest
162.6,52930,33897,14.1,0,26.4,2.38,42.2,26.1,3.1,81.2,4.882440161,Midwest
154.6,53150,38785,11.8,335.1811267,38.1,2.29,54,33.3,2.5,77.2,4.909236214,Midwest
174.9,47224,5281,14.8,0,40.8,2.47,58.1,30.4,2.6,71.6,7.258064516,Midwest
194.3,41446,10283,15.8,0,39.9,2.49,55.4,35.1,3,62.1,2.718894009,Midwest
181.9,41395,9383,24,0,37.3,2.78,47.5,37.9,5.1,56.8,6.866002215,Midwest
138.4,48024,3659,13.8,0,44,2.21,55.6,37.3,2.8,74.9,6.386292835,Midwest
170.9,43453,13964,24.9,572.9017474,25.2,2.21,36.6,27.8,6.8,74.5,2.566452796,Midwest
166.4,52892,27939,10.3,465.2994023,38,2.28,51.6,39.7,2.9,76.5,7.09752839,Midwest
195.9,31420,4197,38.6,238.2654277,29.8,3.37,39.9,34.4,29.4,32,9.343715239,Midwest
158.7,51244,8446,10.7,0,52.8,2.12,63.6,30.9,5.2,72.2,4.363636364,Midwest
151.2,48675,19858,12.3,0,38.4,2.2,54.2,26.9,3.3,79.2,5.713596914,Midwest
150.3,43305,5539,16.3,0,48,2.15,56.2,38.8,3.9,65.4,8.546059933,Midwest
113.9,51246,4333,10.1,0,44.6,2.25,64.9,40.8,3.1,78.4,6.575682382,Midwest
229.8,34936,5685,27.2,0,349.2,3.36,34.6,35.4,24.6,29.6,6.625097428,Midwest
166.5,49251,2977,11.6,0,48,2.22,66,41.1,0.4,71.7,7.246376812,Midwest
162.6,57148,3999,10.5,0,46.1,2.3,58.8,33.9,1.8,81.2,4.337050805,Midwest
187.8,42007,6867,17,0,52.4,2.14,52.3,31,4.1,67.4,6.16375345,Midwest
146.6,46633,2337,13.2,0,46.9,2.16,52.4,34.3,0.7,80.1,15.65656566,Midwest
150.3,52816,7142,10,420.050406,44.8,2.2,62.8,44.3,4.1,78,9.712509713,Midwest
169.4,36836,4201,18.3,0,47.5,2.12,57.3,38.6,2.1,66,10.70422535,Midwest
170.8,43699,1861,12,0,48.3,2.39,66.3,37.6,2.5,76,3.205128205,Midwest
145.4,53944,6047,10.4,0,36.1,2.64,66.2,43.3,2.5,79.5,11.43878463,Midwest
130.6,51201,3348,10,0,48.8,2.19,58.9,33.6,1.7,79.3,3.64298725,Midwest
154.1,61945,3385,8.1,0,35.5,2.96,60.8,34.4,1.1,83.3,4.96350365,Midwest
162.5,58340,17555,11,0,39.4,2.3,54.7,27.2,3.1,77.5,7.0192783,Midwest
130.4,48879,7301,13.2,0,45.6,2.23,57.3,32.9,3,75.5,7.142857143,Midwest
148.3,31922,3321,33.9,0,30.5,3.05,47.1,32.2,17.4,43.7,12.14574899,Midwest
161.3,48773,1997,14.9,0,47.5,2.31,62.3,40.9,0.9,75.5,10.03039514,Midwest
165.5,51837,4990,10.1,0,46,2.18,64.2,37.4,2,80,6.58436214,Midwest
155.3,53175,12622,9.5,79.22674695,41.9,2.38,55.2,32,4.4,78.6,4.12979351,Midwest
161.8,45945,24827,13.6,0,41.5,2.22,52.2,33.7,3.8,70.4,3.67487328,Midwest
120,79857,52849,4.3,18.9218339,33.8,2.74,62.1,21.8,1.9,88,7.080078125,Midwest
136.6,40639,3876,24.9,0,35.5,2.74,46.9,36.5,7.4,55,5.548037889,Midwest
202.5,57741,5599,10,0,42.8,2.37,59.8,33.2,2.1,80.6,7.191448008,Midwest
97.3,38469,2415,17,0,52.1,1.89,52,30.2,6.7,73.8,15.3125,Midwest
187.6,50155,4769,12,0,42.6,2.52,50.2,31.8,0.7,76,6.659012629,Midwest
147.9,54771,26986,10.4,0,36.2,2.42,61.8,32.3,2.3,73.4,9.527108955,Midwest
240.1,34237,2050,33.2,0,32,3.04,42.1,38.7,12,35.6,8.374384236,Midwest
183.1,49159,2236,12.4,0,43.5,2.24,60.6,39.1,4.1,75.8,10.3626943,Midwest
184.3,55107,185197,11.5,1150.126622,34.8,2.48,49.5,29.3,4.4,76.5,6.112105642,Midwest
166,53654,6430,12.3,0,40.7,2.3,56,33.8,6.1,71.7,10.9939759,Midwest
159.7,48379,108702,14.1,450.7736748,37.1,2.46,49.9,28.1,4.8,69.1,5.830321072,Midwest
209.6,39936,3019,15.2,0,49.9,2.21,59.7,37.6,4.5,72.1,10.27131783,Midwest
145.7,52758,2320,11,0,52.5,2.11,58.5,40.7,0.5,77.2,5.80474934,Midwest
179.9,45911,10311,20.4,0,39.2,2.74,45.6,37.5,7.6,56.7,7.142857143,Midwest
143,46281,2355,14.7,0,46.8,2.09,61.8,38.8,3.4,78.6,5,Midwest
153.9,48125,6524,11.7,0,43.8,2.41,54,36.4,1.1,69.9,7.28,Midwest
159.7,67172,2954,8.8,0,40.1,2.34,60.1,34.7,1.4,74.6,10.5345912,Midwest
179.1,59879,1426,6.3,0,44.6,2.34,60.3,35.6,1.7,78.6,13.62007168,Midwest
238.8,27481,9959,47.4,0,23.9,3.62,28.5,22.2,25.4,22.3,13.07106599,Midwest
162.1,40545,5434,19.9,0,46.4,2.08,55.1,34.7,2.1,63.7,6.67996012,Midwest
154.3,55708,8209,10.2,0,44,2.31,63.9,36.3,2.5,78.2,5.14390692,Midwest
166.5,72041,14909,6.3,402.44147830000003,40.8,2.48,58.9,30,2.9,84.8,7.245912151,Midwest
146.4,41831,5443,15.9,0,44.9,2.21,53.6,36.9,5.8,68.3,7.714016933,Midwest
137.1,47363,22702,13.8,0,40.8,2.33,51.1,35.3,3.6,75.2,6.329660834,Midwest
195.6,46689,75749,15.6,0,43.2,2.43,48.8,33.8,7.7,64.3,3.957446809,South
184.4,42252,47183,19.1,42.38814827,36.6,2.72,54.2,41.2,7.7,59.9,4.9190879,South
238.4,34382,16129,21.4,1922.003844,46.1,2.37,52.1,46.1,14.3,54.5,5.264732276,South
171.4,34948,14502,28.5,0,42.9,2.75,50.7,42.8,9.6,54.2,9.152139461,South
172.5,47175,127253,14.7,15.71672181,511.2,2.51,55.8,34.9,7.8,68.7,4.324151185,South
184.2,43065,104091,17.5,9.606978509,39.4,2.58,51.7,32.3,11.2,63.6,7.159837221,South
218.3,33333,39752,22.7,0,43,2.48,51.4,41.8,9.9,54.8,4.345366074,South
210.1,41068,13840,16.4,0,41.9,2.53,51.9,42.2,12.9,62.2,6.944,South
207.8,36627,27910,20.8,0,42.6,2.45,50.4,41.4,11.5,60.1,4.483306836,South
193.2,34354,56486,24.6,0,43.6,2.31,53.2,38.9,8.1,57.9,3.66841353,South
238.1,51475,39741,12.7,0,39.8,2.7,54.6,36.6,7.8,66.9,4.803398323,South
180.6,40980,17471,20.1,0,37.2,2.66,48.6,38.5,13.5,61.4,5.429553265,South
218.3,33640,31709,24,0,41.8,2.4,52.3,42.3,8.2,61,3.502840141,South
217,30744,7771,24,0,46.9,2.37,59.9,44.7,7.2,49.6,2.134146341,South
221.7,30860,35162,27.8,0,44.3,2.38,51.1,46.6,11.1,51.1,6.348580442,South
194,45235,54277,16.8,0,39.7,2.49,53.8,39.2,8.8,62.1,4.540620142,South
184.3,37853,14601,19,0,39.7,2.64,49.9,40.4,7.4,56.4,4.708383961,South
182,40839,58229,16.6,17.17357331,49.7,2.35,57,38.3,9,60.2,4.836428773,South
180.1,52578,34371,11.8,1862.034855,38.9,2.54,54.1,36.4,5.4,73.4,4.731034483,Midwest
165.9,41268,22043,17.5,0,40.1,2.63,49.6,40,10.4,58.7,6.596537366,Midwest
188.3,50877,13736,12.1,0,42.7,2.39,53.9,38.8,8.6,69.6,5.186500888,Midwest
215.7,37758,39485,19.9,0,42.1,2.41,50,34.4,10,57,4.6247512,Midwest
193.1,44435,35699,16.5,2240.959131,42.2,2.37,49.9,35.9,7.9,70.2,5.418650238,Midwest
213.6,41045,5265,17.5,0,45.1,2.23,55.2,41.4,7.5,58.2,5.876865672,Midwest
197.6,39738,13241,16.2,0,42.6,2.43,51.6,40.9,9.4,62,5.104572847,Midwest
193.1,70092,50541,8.5,0,37.2,0.027,55,37.6,7.8,77.4,4.804003336,Midwest
236.7,49790,8200,14,0,43.2,2.36,61.1,35.3,4.5,67.6,4.799040192,Midwest
170,48767,18543,11.6,4260.367794,46.2,2.35,58.8,37.5,6.8,67.9,5.844875346,Midwest
195.3,37331,4135,20.6,0,46.6,2.49,49.4,34.3,18.1,56.6,6.818181818,Midwest
178.2,50999,6995,11.7,0,49.1,2.26,57.3,44,7,76.1,3.706395349,Midwest
188.5,51025,49489,11.3,1050.738548,42.2,2.44,56.8,35.2,5.8,76.7,5.728614138,Midwest
185,46895,28672,15.8,34.87723214,44.1,2.42,55.5,41.1,7.5,68.4,6.404437721,Midwest
171.5,34395,59362,30.4,522.2196018,30.1,2.36,37.8,25,10.4,69.1,3.217455621,Midwest
174.1,52919,9607,11,0,42.9,2.53,59.2,39.1,5.5,72.5,6.095143707,Midwest
196,43073,38353,19.5,1303.678982,40.7,2.39,50.1,32.8,9.2,63.8,5.121798876,Midwest
175.9,52493,22372,11.6,0,42.3,2.45,54.8,37.7,8,76,3.045785027,Midwest
166.9,51282,22086,10.7,45.27755139,48.2,2.33,59.3,38.2,5.6,76.8,7.092543114,Midwest
175.2,45773,12762,15.9,0,43.2,2.48,50.2,31.4,10.3,66.7,4.476930105,Midwest
156.6,72131,530847,10.7,50.86211281,35.9,3.01,54.3,23.5,7.6,68.4,5.683202717,Midwest
192.2,56326,110879,14.7,234.4898493,37.3,2.61,46.7,34.1,9.8,68,4.551301453,Midwest
161.7,90640,123355,5.4,162.1336792,33.8,3.11,60.5,24.6,6,82.6,5.284618101,Midwest
180.1,38992,51441,19.3,2332.769581,42.1,2.25,44,36.6,7.4,63.2,5.205017787,Midwest
160,78001,703910,9.5,147.7461607,37.6,2.83,55,21.3,7.9,73.8,5.156824131,Midwest
191.3,51205,111333,13.6,2065.874449,41.6,2.48,50.3,37.5,9.8,69.5,4.843425569,Midwest
174,41759,16491,18.1,0,40.7,2.22,43,34.3,6.1,62.1,5.340223945,Midwest
194.2,54472,34584,10.9,0,42.2,2.37,50.6,37.7,7.5,74.2,5.709342561,Midwest
176.6,53918,36671,11.9,0,41.3,2.32,49.9,40.5,6.3,71.8,7.034382214,Midwest
189.5,54353,29494,12.6,0,39.7,2.17,46.5,33.3,7.8,73,7.205728778,Midwest
175.1,42684,31333,23.6,2553.218651,30.7,2.29,40.4,29.2,9.4,74.5,3.098048116,Midwest
181.4,76856,307343,6.9,0,39.3,2.79,58.2,26.5,8,78.8,4.286141792,Midwest
168.5,60460,173166,14.3,1253.132832,32.7,2.53,47.6,25.7,5.5,80.4,4.528860796,Midwest
197.9,47575,107303,16.3,1584.298668,40.6,2.35,47.8,34.6,10.5,66.8,5.647068254,Midwest
185.1,48544,46045,12.9,65.15365403,42.6,2.42,54.6,37.3,9.6,70.7,5.090116855,Midwest
189.2,54375,266209,13.1,30.05157602,39.5,2.45,50.1,32.3,8.9,71.8,5.196780531,Midwest
219.1,44289,38339,18.6,991.1578288,41.7,2.4,51.4,35.4,9.6,59.7,6.338625621,Midwest
164.3,53732,11982,10.7,0,45.9,2.38,54.6,40.3,6.5,75.8,5.503465145,Midwest
204.9,46878,13701,14.8,2919.494927,44.7,2.27,52.4,41.3,9.5,65.5,4.758547762,Midwest
169.8,40590,14766,20.7,0,43.7,2.45,50.5,31.7,8.8,57.3,4.987212276,Midwest
199.6,61388,12444,10.1,0,42.5,2.42,58.8,37.2,5.7,75.7,5.225019069,Midwest
179.9,54916,15858,9.6,315.2982722,44.3,0.024,60.2,41.9,6.2,78.7,4.061068702,Midwest
153.4,73684,33879,5.1,0,42.1,2.62,62.2,33.7,5.2,83.4,5.213333333,Midwest
208.6,45288,28898,17,0,42.2,2.17,52.5,41.7,5.4,69.2,8.704627559,Midwest
187.8,46406,34828,15.1,0,41,2.29,48.8,41.4,8.3,69.5,4.011231448,Midwest
177.7,52790,14931,11.8,0,41,2.51,57.8,36.9,4.9,66.5,8.42514582,Midwest
168,57126,51659,11.4,0,498,2.5,55,33.7,8,75,5.772258177,Midwest
194.4,52448,186221,16.7,1610.989094,36.8,2.39,46.3,28.6,8.7,68.1,6.690267073,Midwest
174.6,42032,21543,16.7,0,40.8,2.46,45.6,38.3,8,68.1,3.072371416,Midwest
164.9,65971,16387,7.4,0,43.3,2.47,62.9,34.7,6.3,82.3,6.54640675,Midwest
176,39005,15989,15.2,0,42.6,2.34,56.2,43,5.6,63.9,5.732087227,Midwest
173.5,40722,4226,19.7,0,47.7,2.52,47.5,32.3,10,62.5,5.562130178,Midwest
192.1,33943,5678,23,0,43.5,2.5,46,35.5,16.2,54.6,6.129303107,Midwest
198.1,62024,5644,8.9,354.3586109,46,2.37,59.3,42.7,9.9,75.2,5.541346974,Midwest
178.5,47862,32852,13.8,0,41.7,2.49,47.1,42.4,6.7,72,3.100031959,Midwest
179.3,43396,16029,14.6,0,42.4,2.43,52.5,33.3,5.4,67.6,4.929577465,Midwest
176.2,48024,146133,16.3,540.6034229,40,2.36,48.1,31.8,7.9,69,5.929944203,Midwest
191.2,50155,264052,19.1,98.46545377,37.7,2.57,45.4,28.1,8.9,65.5,4.939849972,Midwest
192.1,38329,24548,21,0,42.4,2.43,49,33.1,13,55,6.192236599,Midwest
185.5,55371,198712,15.3,714.6020371,39.7,2.35,47.7,28.1,7.9,72.3,4.889917894,Midwest
214.2,47092,7032,13.2,0,44.7,2.2,52.2,39,5.3,61.7,5.282199711,Midwest
169.5,51584,5092,12,0,43.5,2.42,53.9,49.4,9.4,68.2,3.388278388,Midwest
164.4,48994,21775,11.7,0,44.4,2.42,60.3,45.5,6.2,70.8,4.376511986,Midwest
160.4,50219,5788,11.9,0,45.9,2.41,57,38.8,7.7,73.7,4.589585172,Midwest
182.6,48569,45749,14.1,808.7608472,44.3,2.37,51.3,35.3,9.9,63.4,3.816793893,Midwest
192.2,60490,134800,9.1,734.421365,40.5,2.45,56.5,33.1,5.5,76.8,5.692199578,Midwest
206.9,40957,17408,17.9,0,43.6,2.53,52.1,31,7,60.1,5.211459754,Midwest
203.1,42036,79282,19,315.3300875,40,2.47,45.9,40.6,10.7,63.4,5.395305384,Midwest
197.8,49385,11542,14.8,0,42.7,2.37,56.3,32.2,8.7,71.5,5.041322314,Midwest
172.8,44180,17527,13.5,2795.686655,40.2,2.42,50.1,35,9.2,69.5,4.706770702,Midwest
162.6,54683,14270,10.2,0,42.6,2.46,54.6,35,5.5,72.7,6.077529566,West
180,46839,16423,14.9,0,42.4,2.34,59.8,34.4,5.3,69,6.710020692,Midwest
230.3,46927,14327,14.1,0,44.5,2.28,59.4,35.1,8.8,65.5,4.019073569,Midwest
190.9,49895,57079,12.2,140.156625,42.7,2.4,52.7,35,8.1,67.4,5.75990637,Midwest
176.4,75176,687263,8.1,97.48815228,36.6,3.02,54.7,27,7.8,77.6,5.115003933,Midwest
207.4,46322,67466,15.8,0,41,2.43,53.6,30.4,7,66.6,5.84433073,Midwest
191.5,47708,287078,16.9,198.5523098,39.2,0.0251,48.2,33.3,11.5,64.4,5.573940788,Midwest
163.5,70127,39227,6.3,2141.382211,39.9,2.65,59.1,32.7,5.9,80.7,6.403882576,Midwest
159.3,50172,34980,15.4,0,33.8,2.8,58.4,44.1,6.2,61.8,9.544766882,Midwest
170.7,48651,368450,15.2,222.5539422,35.6,2.55,49.5,29.4,8,66.9,6.597186511,Midwest
185.4,54101,81162,11.8,12.32103694,38.1,2.57,54,34.3,5.4,74.8,5.180542459,Midwest
173.4,46196,8681,12.8,0,40.4,2.52,51.4,45.2,5.3,62.4,7.146666667,Midwest
189.1,39563,12298,15,0,43.3,2.35,54.3,49.5,9.8,61.7,6.987761548,Midwest
187.2,68352,63344,7.2,0,38.8,2.61,61.4,26.7,3.7,82,6.821562655,Midwest
190.7,52582,14977,12.9,0,48.3,2.44,54.9,37.9,6.2,66.7,3.156748911,Midwest
166.3,55318,19856,10.9,0,41.5,2.55,57.3,41.3,8.2,72.2,5.682622023,Midwest
187.3,44430,37979,13.8,0,40.1,2.57,53.2,40.8,8.7,66.2,6.869503209,Midwest
189.8,52050,115371,10.6,147.3507207,38.7,2.59,48.1,34,6.8,70.9,5.662131013,Midwest
186.4,44385,26503,14.5,0,40.4,2.54,57.8,44.9,7.8,68,8.386023295,Midwest
193.9,49945,32609,12.6,91.99914134,38.4,2.76,52.6,45.6,7.3,68.7,5.349679576,Midwest
185.8,40657,10483,18,0,43.1,2.56,52.3,49.7,6.6,61.7,4.891062695,Midwest
176.6,47670,32906,13.8,0,35,2.78,59.3,37.2,5.4,57.9,6.25359402,Midwest
193.8,59280,49455,11.7,0,41.7,2.63,56.6,39.6,8.1,76.2,3.263424336,Midwest
186.7,50258,26521,13.1,0,39.5,2.57,54,45.3,6.3,68.8,4.353189989,Midwest
185.8,51911,42589,10.1,0,38.6,2.58,52.6,40.6,7.5,68.5,3.309741882,Midwest
184.8,39449,116852,22.2,145.4831753,34.8,2.4,42.1,35.5,10.1,68.2,3.877479319,Midwest
177.7,53211,42461,8,0,41.2,2.55,58.4,41.9,3.3,78.8,6.889676562,Midwest
170.1,50192,203474,13.9,575.0120409,35.2,2.8,52.2,36.9,7.4,59.8,7.223841918,Midwest
222.5,40122,23434,16.4,0,42.2,2.5,49,42.8,12.1,57.2,2.64006449,Midwest
179,53186,76778,11.6,195.3684649,39.6,2.57,49.9,32.1,7.3,74.6,4.843160444,Midwest
167.8,55320,97125,11.5,20.59202059,38.8,2.41,53.2,35.4,4.3,80.3,5.831840933,Midwest
160.2,47342,9769,11.3,0,41.5,2.23,53.1,34.6,4.6,69.2,4.356151269,Midwest
151.3,45522,20257,14.4,0,43.1,2.31,52.7,39.5,5.1,68.2,7.378451014,Midwest
165.4,48292,15960,12.7,0,43.6,2.28,55.4,35.5,3.5,69,6.749226006,Midwest
165.3,51045,10295,12.1,97.13453133,42.8,2.42,57.6,38.1,4.2,72.7,2.411347518,Midwest
181.2,54154,6906,11.7,0,46.4,2.36,59.4,36.4,3.7,70.9,6.004618938,Midwest
186.9,49125,9027,13.2,2658.690595,45.1,2.3,61,35.7,5.6,75.1,9.971346705,Midwest
151.8,61215,12435,6.7,0,42.2,2.37,62.7,35.3,3.9,82.9,6.03588907,Midwest
