deathRate,medIncome,popEst2015,povertyPercent,studyPerCap,MedianAge,Geography,AvgHouseholdSize,PercentMarried,PctHS18_24,PctHS25_Over,PctUnemployed16_Over,PctPrivateCoverage,PctEmpPrivCoverage,PctPublicCoverage,BirthRate
164.1,47203,30613,12.5,65.33172182,44.6,"Freeborn County, Minnesota",2.33,52.7,36.6,36.7,4.9,70.3,43.6,39,5.846508564
161.6,60869,46435,9.6,0,43,"Goodhue County, Minnesota",2.42,55.8,36.9,33,5.3,77.2,51.6,31.3,6.13624545
159.9,48179,5903,10.5,0,46.3,"Grant County, Minnesota",2.32,60.1,29.4,33.4,3.6,73.5,38.6,41.2,8.227848101
156.8,64490,1223149,13,690.0222295,36.1,"Hennepin County, Minnesota",2.39,47.2,22.5,17.8,6,75.4,56.1,27.3,5.881342381
141.8,59900,18773,8.4,0,45,"Houston County, Minnesota",2.35,58.1,30.3,34.3,4.9,76.7,50.6,34.2,3.366021733
156,47944,20655,12.2,0,48,"Hubbard County, Minnesota",2.32,62.6,42.5,31.8,5,67.9,36.7,44.9,3.229308005
177.3,65342,38429,7.8,0,39.5,"Isanti County, Minnesota",2.68,53.6,42.5,37.8,7.3,75,54.7,31.1,5.876216968
177.7,48525,45435,14.7,0,45.9,"Itasca County, Minnesota",2.33,58.5,27.1,31.8,7.1,69.6,43.2,40.6,6.184256155
130.4,53700,10079,9.8,0,43.4,"Jackson County, Minnesota",2.32,59.4,28,34.8,3.2,80.4,47.7,32.2,7.996051333
162.2,48908,15837,13.8,0,43.9,"Kanabec County, Minnesota",2.55,54.9,40.1,39.7,9.8,64.6,39.9,44.5,4.499229584
147.5,57405,42542,11.5,1504.395656,39.9,"Kandiyohi County, Minnesota",2.48,57.7,24,27.9,4.8,70.7,44.6,36.1,5.730234678
168.3,50372,4424,9.9,0,48.1,"Kittson County, Minnesota",2.28,54.7,33.9,35,2.8,73.8,41.5,36.5,6.869220608
173.3,44113,12841,15.3,0,47.4,"Koochiching County, Minnesota",2.18,55,34.7,36.5,7.8,62.3,37.3,47.5,3.367670365
145.6,48245,6856,10.4,0,49.8,"Lac qui Parle County, Minnesota",2.24,61.2,33.7,38.3,3.7,78.6,38.5,38.4,6.786941581
164.5,52381,10631,10.5,0,50.2,"Lake County, Minnesota",2.06,62.3,41.9,36.2,4.8,71.9,44.3,42.5,7.011070111
172.7,44727,3923,10.7,0,50.3,"Lake of the Woods County, Minnesota",2.4,52.3,62.5,44.8,4.8,69.4,41.1,40.1,5.924855491
166.9,61665,27663,8.9,36.14936919,41.3,"Le Sueur County, Minnesota",2.52,58.4,38.9,35.5,5.3,78.7,56.1,29.6,7.140456989
146.8,48449,5771,10.2,0,46.5,"Lincoln County, Minnesota",2.25,59.1,31.6,40.5,2.8,78.6,45,33.7,5.539070228
163,53552,25673,11.5,0,35.1,"Lyon County, Minnesota",2.46,51.3,23.5,35.1,5.3,76.7,51.4,29.5,5.799293999
175.4,60114,35932,7.9,1586.329734,39.9,"McLeod County, Minnesota",2.4,56,27.8,38,4.5,77.3,52.5,32.1,7.114267269
215.7,39926,5457,19.6,0,36.3,"Mahnomen County, Minnesota",2.71,46.3,41,37.1,9.2,47.9,27.7,48.3,8.348623853
148.2,54433,9423,9.6,0,43.8,"Marshall County, Minnesota",2.32,59.4,35.1,37.4,4.7,76.8,46.4,32.1,6.110201855
162.5,52042,20022,12.2,49.94506043,45.4,"Martin County, Minnesota",2.26,54.9,29.7,38.6,3.5,72.5,42.8,38.8,7.700101317
151.2,54354,23102,10,0,42,"Meeker County, Minnesota",2.48,60.4,37.2,38.3,4.7,75.7,49.8,32.6,6.093113066
190,48434,25788,12,0,40.3,"Mille Lacs County, Minnesota",2.52,51.9,33.4,38.3,7.7,69.7,44.7,38.4,6.653151493
169.5,50685,32775,11.8,0,41.2,"Morrison County, Minnesota",2.43,57.5,35.1,38.6,5.8,71.3,44.5,37.6,5.734925549
155.6,47537,39116,12.1,0,39,"Mower County, Minnesota",2.51,53.1,23.4,32.6,6.5,73.4,49,35,6.166646274
156.4,52219,8413,9.6,0,47.6,"Murray County, Minnesota",2.24,61.4,32.6,36.5,4.5,76.2,40.6,36.3,6.466069142
133.3,61279,33347,10.2,0,35.7,"Nicollet County, Minnesota",2.39,50.8,14.8,27,4,80.7,57.5,28,5.329918283
138.1,50684,21770,13,0,36.6,"Nobles County, Minnesota",2.71,54.1,29.3,34.3,6.9,67.3,42.5,33.3,7.86717183
169.9,51597,6678,13.4,0,45.4,"Norman County, Minnesota",2.4,56.2,31.8,38.5,5.1,70.3,39.2,40.5,6.289308176
142.2,69430,151436,9.8,151.8793418,36.7,"Olmsted County, Minnesota",2.52,55.2,27.3,20.9,4.1,80.4,60.9,26.4,5.82767149
156.9,51510,57716,11.2,346.5243607,46.7,"Otter Tail County, Minnesota",2.34,60.2,31.1,30.5,4.4,74.7,44.1,38.3,7.511606314
174.2,50905,14219,9.3,0,39.1,"Pennington County, Minnesota",2.34,49.7,27.5,36,3,75.5,52.1,33.9,5.893845653
161.7,42157,29069,17.5,0,43.7,"Pine County, Minnesota",2.42,51,40.7,42.6,7.4,68.4,42.1,40.4,4.865649964
173,47164,9271,12.2,0,42.3,"Pipestone County, Minnesota",0.023,59.2,31.1,36,4.2,69.1,37,37.8,5.622270742
184.4,50175,31533,12.7,0,38.9,"Polk County, Minnesota",2.37,52.8,26.5,31.1,4.6,72.5,46.4,34.5,7.867590454
154.5,51343,11041,10.4,0,46.5,"Pope County, Minnesota",2.23,63,32.3,34.1,4.1,76.8,43.2,37.6,8.178625188
166.5,55070,538133,16.5,535.1836814,34.6,"Ramsey County, Minnesota",2.47,44,25,21.9,7.1,68.8,50.6,33.6,6.13624584
157.6,48188,4055,9.2,0,42.3,"Red Lake County, Minnesota",2.43,57.5,34.9,40.9,3.5,72.9,49,36,10.14120668
180.7,49934,15471,12.4,0,43.2,"Redwood County, Minnesota",2.43,54,35.1,37.9,4,71.6,39.4,36.5,5.74439157
176.5,54386,14892,11.3,0,44.5,"Renville County, Minnesota",2.34,57.1,40.8,37.5,5,76.2,43.1,35,5.738255034
168.4,60317,65400,13,0,36.4,"Rice County, Minnesota",2.5,49.2,18.6,31.8,5.6,78.4,54.9,25.9,4.613270514
147,55352,9600,9.6,0,41.1,"Rock County, Minnesota",2.37,61,36.7,38.5,3.7,73.8,44.4,34.2,11.04133961
158.2,53838,15770,9.2,0,41.2,"Roseau County, Minnesota",2.44,59.7,40.7,37.3,2.7,80.4,55.1,29.6,6.330669945
184.8,49714,200431,17,683.52699930000006,40.9,"St. Louis County, Minnesota",2.26,47.7,21.7,29.5,6.9,74,49.1,35.3,4.901104316
153.9,91688,141660,5.5,444.7268107,35.5,"Scott County, Minnesota",2.9,60.3,27.9,23.4,4.6,85.5,68,16.8,6.064705544
170.5,76512,91705,7.2,0,35.3,"Sherburne County, Minnesota",2.89,57.2,34.3,26.6,5.2,82.3,64.5,22.3,6.543533237
181.7,59893,14875,9.2,0,41.4,"Sibley County, Minnesota",2.46,58.3,38.5,40.8,5.5,76.6,50.3,32.2,5.58244595
153.7,55832,154708,13.4,329.6532823,34,"Stearns County, Minnesota",2.52,50,16.5,30.2,5,77.9,54.7,28.6,4.490661015
145.9,57850,36755,10.9,0,39.8,"Steele County, Minnesota",2.52,55,32.9,35.5,4.9,76.1,54.6,32.1,6.135046611
146.2,55292,9796,14.2,0,32.7,"Stevens County, Minnesota",2.55,51.3,22.9,27.2,3.1,84.2,52.3,27.8,6.221294363
162.3,51032,9340,10.8,0,44.5,"Swift County, Minnesota",2.21,57.5,38.7,38.6,3.9,72,42.4,38.6,9.56284153
147.2,43287,24257,17.8,0,43,"Todd County, Minnesota",2.45,58.7,27.7,37.1,5.1,66.1,41.1,37.3,7.800672834
132.3,49536,3401,12.2,0,48.4,"Traverse County, Minnesota",2.19,62.9,13.3,34.8,2.9,75.8,38.4,41.7,4.967948718
160.2,58752,21239,7.3,188.332784,43.8,"Wabasha County, Minnesota",2.36,61.8,40.1,39.1,3.6,77.8,49,34.1,5.142332415
187.9,41909,13875,15.8,0,43.3,"Wadena County, Minnesota",2.35,52.2,27.7,39.3,5.2,62.5,34.6,47.7,5.574778931
163,54183,18989,10.1,0,39,"Waseca County, Minnesota",2.43,56.8,48,35.2,4.6,77,52,31.6,6.458604248
152.1,84113,251597,6,584.2676979,38.9,"Washington County, Minnesota",2.67,57.2,28.9,22,4.8,85.7,65.1,21.2,5.104712042
159.7,48658,10952,10.4,0,39.6,"Watonwan County, Minnesota",2.45,55.4,40.1,40,2.9,69.4,41.7,34.5,3.17533364
122.5,54536,6396,10.3,0,43.7,"Wilkin County, Minnesota",2.29,56,28.6,30.5,2,79.1,49.2,30.4,7.810107198
166.8,49365,50885,15.8,19.65215682,33.9,"Winona County, Minnesota",2.46,45.1,24.2,29.6,6.2,78.2,51.5,26.7,4.802427113
165.2,76489,131311,6,0,35.6,"Wright County, Minnesota",2.82,60.5,26.8,28.9,5.2,81.3,62.1,23.3,6.296560212
151.9,51028,9875,11.2,0,43,"Yellow Medicine County, Minnesota",2.33,58.8,37.9,36.8,3.4,74.5,42,35,7.744282744
212.3,32327,31254,32.9,671.913995,40.7,"Adams County, Mississippi",2.5,37.8,44.7,35.9,11.3,46.8,27,46.4,3.939346569
187.8,35180,37388,21.8,80.23964909,39.9,"Alcorn County, Mississippi",2.49,50.8,34.1,36.3,9,53.7,36,41.3,4.523580366
171.8,30668,12574,23.2,0,45.3,"Amite County, Mississippi",2.55,44.8,44.4,36.6,12.7,46.1,29,49.3,3.098591549
200.3,32521,19043,23.6,105.0254687,40.8,"Attala County, Mississippi",2.52,46.7,31.4,31.4,12.6,53.6,30.9,47,6.091370558
208.7,30665,8182,25.6,855.5365436,39.8,"Benton County, Mississippi",2.83,47.4,55.3,38.1,17.1,56.3,37,39.8,0.41322314
241.9,29297,33322,34,0,34.7,"Bolivar County, Mississippi",2.6,31.1,26.3,25,15.3,42.8,28.8,46.8,4.919773478
228.6,33141,14717,25,0,40.5,"Calhoun County, Mississippi",2.46,47.8,28.8,34.2,10.1,50.6,29.1,46,5.766908213
191.7,38219,10243,17.9,0,44.6,"Carroll County, Mississippi",2.75,53.1,31.8,37.3,11.9,53.6,33.5,45.3,3.765060241
198.9,31616,17328,24.7,0,37.7,"Chickasaw County, Mississippi",2.63,43.4,30.1,37.3,12.2,54.1,31.6,45.2,7.273181705
151.2,34548,8299,24.2,0,42.8,"Choctaw County, Mississippi",2.49,46.8,19.7,33.4,14.2,50.6,28.6,46.8,4.786324786
175.9,26083,9150,42.6,0,32.7,"Claiborne County, Mississippi",2.74,26.2,33,29.8,17.5,37.9,23.5,52.9,5.663430421
191.4,34910,16006,22.4,0,41.3,"Clarke County, Mississippi",2.51,48.7,31.1,34.4,11.7,55.1,38.3,43.9,6.761177754
187.5,33939,20048,28.4,0,38.8,"Clay County, Mississippi",2.57,44.2,26.4,32.9,16.2,52.9,33.4,44,3.726061615
266.7,28647,24620,35,0,33.5,"Coahoma County, Mississippi",2.62,31.4,23.6,27.6,20.3,42.7,27.8,49.9,6.156510786
194.9,35314,28773,26,0,38.1,"Copiah County, Mississippi",2.82,43.7,39,31.5,14.3,48.7,32.6,42.3,4.448742747
205.1,31835,19543,26.5,51.1692166,37.6,"Covington County, Mississippi",2.76,44.7,36.5,36.8,13.7,50.5,33.5,44.7,6.243007384
193.9,58479,173323,10.1,115.3914945,36,"DeSoto County, Mississippi",2.8,52.3,27.7,29.9,7.6,72.7,53.5,25.1,4.636235598
209.2,36808,75944,26.4,65.83798588,31.9,"Forrest County, Mississippi",2.58,38.9,18.7,28.2,13.1,56.5,38.3,35.7,4.81629545
261,29090,13352,26.8,2771.120431,39.8,"Jackson County, Kentucky",2.39,59.2,32.5,43.4,12.3,44.8,32,47.5,6.838709677
191.1,48264,763623,16.8,409.8881254,37.9,"Jefferson County, Kentucky",0.0241,43.7,31.3,27.5,8.4,69.2,48.9,33.1,5.584172261
186.9,51227,51961,14.7,38.49040627,37.4,"Jessamine County, Kentucky",2.65,55.1,32.6,28.9,8.8,68,47.6,32.7,5.553303608
246.4,34271,23175,25.6,129.4498382,40.9,"Johnson County, Kentucky",2.53,57.1,32.3,37.3,9.1,48.8,33,51.8,5.022573363
195.8,54728,165012,15.5,430.2717378,36.4,"Kenton County, Kentucky",2.58,46.6,31.9,29.4,7.7,70.6,53,29.6,6.589773358
216.8,27709,15693,33.7,0,40.8,"Knott County, Kentucky",2.57,49.2,23.4,35.1,14.6,47.1,31.8,51,6.41509434
224.6,26048,31730,34.9,0,39.2,"Knox County, Kentucky",2.5,47.5,45.2,40.7,15.7,40.3,27.6,55.5,4.863950374
192.6,40312,14241,18,0,40.6,"Larue County, Kentucky",2.6,49.4,47.8,43.1,9.3,57.7,35.9,46.8,5.039267016
216.7,34678,60094,24.7,0,38.5,"Laurel County, Kentucky",2.54,52.9,42.1,37.9,12.4,53.3,34,43.8,5.76001128
269.2,32835,15745,25.9,1397.268974,40.3,"Lawrence County, Kentucky",2.6,57.2,39.7,41.5,7.8,54.3,38.6,43,3.753424658
275.9,25473,6752,35,0,41.9,"Lee County, Kentucky",2.2,44.6,35.8,42.5,12.2,41.5,29.2,52.4,2.731512325
262.7,27777,10711,33,0,42,"Leslie County, Kentucky",2.59,49.5,51.5,33.8,17,46.5,32.5,51.5,3.237555645
226.5,28574,23123,30.1,129.7409506,41.6,"Letcher County, Kentucky",2.44,55.2,28.5,36.1,12.6,47,30.9,52.3,5.618408437
239.3,30217,13682,34.4,0,40.8,"Lewis County, Kentucky",2.54,55.1,40.3,42.2,8.4,49.1,33.5,47.6,3.777923784
199.1,35368,24463,27.6,81.75612149,40.3,"Lincoln County, Kentucky",2.48,53.9,47.3,44.5,10.5,55.7,36.1,42.4,7.499096494
211.7,42892,9316,14.1,0,45.9,"Livingston County, Kentucky",2.44,61.1,43.6,46.9,6.7,67.4,44,40.9,1.418067227
206.8,41150,26910,16.9,0,40.5,"Logan County, Kentucky",2.44,52.2,43.8,40.3,7.7,60.1,38.7,39.2,4.897396103
202,43067,8306,15.4,601.9744763,49,"Lyon County, Kentucky",2.19,46.9,59,39,7.6,70.1,41.6,40.9,2.598366741
168.9,41216,65018,17.5,415.2696176,42.5,"McCracken County, Kentucky",2.33,49,35.6,31.3,6.1,65.2,43.8,37.9,5.282054823
265.8,24265,17878,47,0,38.8,"McCreary County, Kentucky",2.56,47.4,48.9,40.5,19,42.5,20.1,57.2,1.549958483
215.1,42288,9512,16.9,0,41.8,"McLean County, Kentucky",0.025,60.1,40.1,39.9,8.4,63.9,41.3,41.9,7.128810226
205,44358,87824,19.7,0,33.9,"Madison County, Kentucky",2.49,44.8,24.8,29.5,8.6,68.2,47.8,31.4,4.761498421
221.5,29421,12808,30.2,312.3048095,41,"Magoffin County, Kentucky",2.57,52.6,44,37.8,12.2,44.6,29.4,53,5.955168953
193.4,39089,19365,21.8,0,38.8,"Marion County, Kentucky",2.51,49.9,48.5,44.8,9.2,65.5,46.4,37.3,7.024889509
185.3,45596,31101,13.1,0,44.9,"Marshall County, Kentucky",2.43,59,37.1,41,7.7,68.2,46.1,39.7,4.006754682
270.4,27484,12307,40.6,0,38.1,"Martin County, Kentucky",2.57,51.4,52,39.5,20.6,39.2,26.6,56.5,4.36746988
248.1,40260,17099,18.6,0,41.1,"Mason County, Kentucky",2.52,53.3,31.8,38.3,6.2,63.6,43.5,38.7,5.546875
225.1,52377,27924,12.6,0,36.7,"Meade County, Kentucky",2.73,57.1,47.6,39.8,11.5,67.9,36,35.6,6.956521739
229.5,30828,6358,27.1,0,41.6,"Menifee County, Kentucky",2.56,53,48.9,39.1,14.7,51.2,33.6,48.9,4.84804631
206.3,43945,21407,17.6,0,42.6,"Mercer County, Kentucky",0.024,56.4,46.8,38.8,11.5,66,44,38,5.675616678
218,30460,9909,25.2,0,43.4,"Metcalfe County, Kentucky",2.51,58.4,35.2,40.9,7.4,51.8,33.9,44.6,11.46987952
227.9,30172,10667,26.2,0,42.7,"Monroe County, Kentucky",2.39,55.9,42.3,41.8,9.5,55.3,33.1,48.3,3.581020591
205.9,41139,27608,20.8,470.8780064,38.8,"Montgomery County, Kentucky",2.61,48.4,39.1,39.1,10.4,59.6,41.7,39.1,5.746046657
242.8,30872,13275,30.4,0,40.7,"Morgan County, Kentucky",2.45,51.9,40.2,36.2,9.6,47.3,32.7,51.8,6.742424242
207.1,38916,31183,21.6,0,41.5,"Muhlenberg County, Kentucky",2.6,55.2,42.2,42.1,10.3,60.5,42.4,40.3,5.430404297
185.4,54540,45126,12.7,421.043301,37.9,"Nelson County, Kentucky",2.62,54.7,50.2,42,9.8,68.5,49.6,34.3,7.048374906
267.6,37061,7131,19.4,0,501.6,"Nicholas County, Kentucky",2.47,54.6,41.9,40.7,7.7,55.3,34.8,42.4,4.939063502
222.1,38261,24216,19.7,0,40.2,"Ohio County, Kentucky",2.7,57.2,53.5,42.8,9.6,59.9,41.7,42.5,7.169811321
163.6,92097,64875,5.5,0,39.6,"Oldham County, Kentucky",2.98,57.5,32.6,23,4.3,85.1,64.4,20,4.704009263
159.8,43626,10730,17.4,0,41.7,"Owen County, Kentucky",2.59,54.5,57.1,47,8.6,66,47,38.6,5.220713073
263.1,23047,4461,45.1,0,43,"Owsley County, Kentucky",2.56,52.7,35.9,34.6,8.8,35.9,21.9,59.3,4.527559055
188.1,47023,14408,15.6,0,41.5,"Pendleton County, Kentucky",2.67,55.5,47.6,47.9,6.4,67,49.5,36.5,5.568862275
280.8,31265,27565,27.5,834.3914384,41.4,"Perry County, Kentucky",2.47,53.6,35.5,32.2,13.9,48.3,33.3,48.4,4.955913652
238.4,32666,61792,27.4,80.91662351,41.1,"Pike County, Kentucky",2.38,54.6,35.8,36.4,10.7,53.1,35.4,49.4,5.073851204
292.5,32783,12269,26.7,0,38.4,"Powell County, Kentucky",2.56,45.4,40.9,40.7,8.3,52.9,36.2,46.2,5.682216766
219.5,32767,63782,26,0,42,"Pulaski County, Kentucky",2.45,52.1,31.7,41.2,9.1,60.1,28.8,45,6.00624025
274,37281,2138,23,0,46.7,"Robertson County, Kentucky",2.31,53,54.8,36.1,6.7,55.8,38.6,46.3,1.204819277
228.1,33789,16942,24.1,0,41.8,"Rockcastle County, Kentucky",2.51,55.3,33.8,43.2,11,55.3,33.1,46,4.281183932
235.2,37287,23892,23.4,41.85501423,32.2,"Rowan County, Kentucky",2.44,41.6,16,31,6.5,61.2,43.6,34.8,4.886769964
214.9,33623,17662,26.3,0,42.9,"Russell County, Kentucky",2.48,49.9,36.5,36.6,11.8,50.7,27.4,49.2,3.919463087
179.6,61989,52420,10.9,0,35.8,"Scott County, Kentucky",2.65,55.6,35.3,30.7,6.9,75.4,58.1,24.8,5.258156478
155.7,57447,45632,12.8,153.401122,38.7,"Shelby County, Kentucky",2.67,55.7,36.9,31.8,5.7,71.6,50.9,29.3,5.768189204
225.7,45269,18006,15,0,39.6,"Simpson County, Kentucky",2.56,52.4,38.4,42.6,7,61.9,43.3,36.6,5.726431608
180.9,67437,17894,8.8,0,40.5,"Spencer County, Kentucky",2.72,64.1,36.9,35.6,6.4,78.9,61.5,25.2,6.220984215
205,34633,25420,26.7,0,39.2,"Taylor County, Kentucky",2.46,45.6,39.8,40.6,9.6,55.7,34.6,44.1,4.008328995
183.7,40002,12531,19.3,0,36.9,"Todd County, Kentucky",2.7,53.7,44.2,41.9,8.5,52.5,31.8,39.6,6.25698324
214.9,44676,14233,15.8,0,45.1,"Trigg County, Kentucky",2.35,56.6,25.2,30.1,8.4,62.3,34.5,38.8,4.195088677
228.4,46708,8769,16.2,0,41.1,"Trimble County, Kentucky",2.46,60.3,43.1,47.2,14.6,66.7,47.7,33.7,5.038961039
195.5,44119,15050,18.9,0,37.1,"Union County, Kentucky",2.43,47.9,43.5,40.2,7.8,60.9,41.7,38.7,4.645550528
192.7,48925,122851,18.3,32.55976752,32.8,"Warren County, Kentucky",2.48,47.2,29.6,30.9,7.9,68.2,49.6,30.5,5.172199041
180.2,39983,12063,19.7,0,41.5,"Washington County, Kentucky",2.56,52.6,29.2,41.6,6.1,68.7,46.1,33.9,5.399151562
202.2,30619,20464,26.2,0,42,"Wayne County, Kentucky",2.57,48.7,40.3,37,12.6,50.2,29.8,51.9,6.951992754
213.7,43024,13170,17.3,0,39.7,"Webster County, Kentucky",2.54,56.5,41.1,42.3,7.2,62.7,45.5,38.6,4.724137931
240.1,31086,36129,29.8,0,37.1,"Whitley County, Kentucky",2.6,48.4,45.3,37.1,10.2,48.5,31.7,48.8,7.104526365
259.5,25768,7259,36.2,0,41.8,"Wolfe County, Kentucky",2.45,49.7,53.9,38.5,9.7,39.3,23.9,57.4,5.395462906
182.8,57067,25793,11.2,0,41.9,"Woodford County, Kentucky",2.55,56.7,39.7,28.9,4.8,75.7,52.1,28.2,4.961767205
230.5,40269,62577,22,0,35.7,"Acadia Parish, Louisiana",2.7,47.3,35.9,39.2,10.1,56.5,38.9,37.4,6.938635585
201.6,36852,25683,22.5,0,38.5,"Allen Parish, Louisiana",2.66,41.6,45.6,44,8.9,58,39.8,40.2,5.988023952
170,67299,119455,13.7,0,34.8,"Ascension Parish, Louisiana",2.84,54.4,36.2,34.6,6.4,71.5,56.8,25.1,6.260702788
188.9,46317,22842,17.8,131.3370108,39.3,"Assumption Parish, Louisiana",2.64,49.1,38.6,39.5,10.3,58.7,39.2,39.4,5.233611011
228,34022,41103,25.5,0,38.2,"Avoyelles Parish, Louisiana",2.52,44.8,37.1,41.3,9.6,51.6,32.2,41.4,5.000553159
198.3,43918,36462,18.9,0,37.5,"Beauregard Parish, Louisiana",2.69,55,46.1,42.7,5.7,59.6,35,35.9,3.558718861
153.9,27512,3141,37.3,0,40.3,"Clay County, Georgia",2.57,38.4,40.2,44.8,19.2,35.2,19.6,51.9,14.87889273
165.3,42985,273955,22.9,29.20187622,32.4,"Clayton County, Georgia",2.97,35.8,37.2,32,14.1,49.4,35.8,32.4,5.066533644
190,31577,6893,28.5,0,36.1,"Clinch County, Georgia",2.49,41.9,28.4,35.4,10.7,46.2,31.3,42.5,11.29568106
151.9,66970,741334,13,148.3811615,36,"Cobb County, Georgia",2.64,51.2,26.1,19.5,8,70.2,53.1,20.8,4.671194475
189.2,33125,43108,28.1,0,35.2,"Coffee County, Georgia",2.73,41.7,41.3,39.1,8.3,46.4,32.9,38.4,5.763286469
184,33509,45844,26.5,0,35.5,"Colquitt County, Georgia",2.86,47.2,37,36.7,8.3,41.2,27.9,39.5,6.092124814
156.9,68067,144052,9.5,0,36.6,"Columbia County, Georgia",2.98,57,36.1,23.8,7.1,78.8,49.9,22.3,5.223686116
183.4,32408,17124,26.1,0,36.7,"Cook County, Georgia",2.74,50.2,41.1,39.5,6.6,45,28.9,38.4,7.78998779
169.3,60809,138427,12.5,202.272678,37.6,"Coweta County, Georgia",2.73,57.8,37.6,31.6,7,73.5,54.6,25.4,6.63071161
197.9,43111,12388,19.9,0,43.5,"Crawford County, Georgia",2.72,48.8,21.6,35.6,11,57.5,40.4,38.3,2.190865206
164.9,31176,22881,32.5,0,38.4,"Crisp County, Georgia",2.64,45.3,29.4,35.7,15.5,46.7,30.5,44.5,5.115327381
238.2,42953,16264,16.4,0,40.7,"Dade County, Georgia",2.47,57,29.7,35.5,6.1,62.3,42.4,32.8,3.774056486
179,57491,23312,11.8,0,41.5,"Dawson County, Georgia",2.74,57.1,20.1,29,8.5,67.7,47.5,30.3,6.774789571
198.3,33968,27174,27.7,0,37.4,"Decatur County, Georgia",2.46,43.4,31.6,34.9,6.5,48.9,34.5,40.4,4.241143971
157.4,50597,734871,20.4,700.8032702,35.1,"DeKalb County, Georgia",2.63,38.2,28.5,21,11.3,61.3,44.9,27.2,5.74981682
190.6,32293,20882,25.9,0,40.2,"Dodge County, Georgia",2.35,44.9,41.1,42.1,9.8,56.1,39,39.7,5.125899281
124.3,31103,14035,30.4,0,41.4,"Dooly County, Georgia",2.52,40.3,45.8,43.4,11.7,48.3,32.9,40.4,1.972242513
194.2,32150,91332,31.7,306.5738186,34.2,"Dougherty County, Georgia",2.52,33.6,26.1,29.3,18,48.9,30.6,41.3,6.218730618
175.3,54581,140733,14.2,28.42261588,35.9,"Douglas County, Georgia",2.87,47.7,33.9,31.2,10.5,64.9,48.7,27,6.214984071
200.4,34906,10575,29.9,0,40.3,"Early County, Georgia",2.62,39.2,27.4,38.1,9.4,50.5,34.9,41.3,4.907216495
126.4,34444,4040,27.1,0,35.4,"Echols County, Georgia",2.86,52.1,33.2,36.2,10.1,40.2,28.3,35.9,1.424501425
201.7,61195,57106,11,35.02258957,36.1,"Effingham County, Georgia",2.95,55.1,42,38.2,6,70.2,52.3,23.5,5.321944809
176.8,35351,19364,21.4,0,41.3,"Elbert County, Georgia",2.49,48.1,27.3,45.7,10.8,52.9,35.1,44,7.219802888
205,30119,22708,32.7,0,36.9,"Emanuel County, Georgia",2.68,41.7,38.1,40.2,13.2,43.4,29.7,43.1,8.514774495
194.4,33293,10787,26.6,0,35.3,"Evans County, Georgia",0.026,47.6,33.7,37.9,10.3,52.1,34.3,41.8,7.363601679
182.8,37813,24303,19.6,205.7359174,50.2,"Fannin County, Georgia",2.48,55,30.5,38.8,12,52.2,26.5,46.1,4.835115865
140.8,79069,110714,6.9,72.25825099,43.3,"Fayette County, Georgia",2.8,60,26.9,21.5,7.6,80.4,54.9,24,3.49249879
165.7,46867,63508,15.8,0,43.6,"Walton County, Florida",2.45,51.6,35.9,28.1,7.9,57.5,29.1,37.8,6.476142726
202.2,34553,13886,20.6,0,43.7,"Lamar County, Alabama",2.27,61.6,32,37.1,10.2,59,34.6,45.3,7.489134069
209.1,36482,24687,20,0,40.9,"Washington County, Florida",2.66,46.6,38.7,41.3,11.5,54,30.6,47.8,5.908289242
174,36642,18454,24.9,0,38.6,"Appling County, Georgia",2.63,50.1,48,42.8,7.9,49.6,33.3,39.7,6.281957633
213.5,31740,8398,26.5,0,34.9,"Atkinson County, Georgia",2.98,49.8,21.7,39.2,7.3,40.5,28.6,36.7,5.448065173
192,34201,11299,25.9,0,37.1,"Bacon County, Georgia",2.71,53.5,29,40.5,4.4,51.6,34.4,39.2,3.53909465
127.6,43115,3180,27.3,0,42.6,"Baker County, Georgia",2.55,47.7,54.7,42.2,7.1,50.4,33.8,35.9,5.354752343
186.1,37008,45459,29.5,0,34.1,"Baldwin County, Georgia",2.62,34.6,22.7,39,8.4,65.6,47.9,32.5,3.145390664
138.7,46018,18495,16.9,0,40.4,"Banks County, Georgia",2.8,57.1,46.9,45.5,8.5,61.1,42,33.4,4.162724693
192,49698,75370,13,0,34.8,"Barrow County, Georgia",3.05,52,38.3,35,10.1,62.1,46.4,28.5,5.318186956
218.3,31081,17403,28.5,0,38.6,"Ben Hill County, Georgia",2.68,42.6,44.5,41.7,9.7,48.4,31.2,42.9,7.459677419
194.4,41324,92596,18.7,21.59920515,41.1,"Lauderdale County, Alabama",2.35,52.4,24.5,34.1,7.1,69.3,46,34.1,5.10978957
180.7,35078,18963,26.7,0,39,"Berrien County, Georgia",2.71,51.1,41.4,38,13.8,49.2,27,37.8,5.015887426
199.3,36014,153721,28.2,377.3069392,35.6,"Bibb County, Georgia",2.59,37.7,35.2,32.6,12.4,55.9,37.9,38,5.466863951
162.6,40454,12243,23.2,0,37.3,"Bleckley County, Georgia",2.71,41.1,37.1,44.8,4.8,64.4,45.7,37.7,3.671437461
210.8,36865,18455,21.7,0,39,"Brantley County, Georgia",2.79,53,37.6,45.6,10.9,43.9,28.5,39.4,4.942780618
159.3,32903,15658,28.8,0,496.8,"Brooks County, Georgia",2.37,46.9,35.9,38,17,48.4,28.2,42.8,4.200664853
